,traj_id,time,locx,locy,mode,duration,dx,dy,distance,speed,acc,cos,TG,GSD,GG
533,GSD55,40.84852212767122,39,194,2,5.592100797154011,-2.0,5.0,5.385164807134504,57.77969678095049,10.332377558422467,0.49557307958079666,0,1,0
534,GSD55,45.45219029880589,37,196,2,4.603668171134672,-2.0,2.0,2.8284271247461903,36.86313200174544,-4.543456218315951,0.43034096460725557,0,0,0
535,GSD55,52.07753568377725,36,201,2,6.625345384971361,-1.0,5.0,5.0990195135927845,46.17739197560182,1.4058527416524478,0.0,0,0,0
536,GSD55,56.76897627589679,34,203,2,4.691440592119541,-2.0,2.0,2.8284271247461903,36.17345763044189,-2.1323800544259406,0.0,0,1,0
537,GSD55,62.47182665588458,32,205,2,5.702850379987787,-2.0,2.0,2.8284271247461903,29.758036100735797,-1.124949999077449,0.7583167199710228,0,1,0
538,GSD56,4.616453153957908,242,166,0,0.0,0.0,0.0,0.0,0.0,-29.758036100735797,0.7660811694972792,1,1,1
539,GSD56,10.023399972705324,240,164,2,5.406946818747416,-2.0,-2.0,2.8284271247461903,31.386590838355193,5.80486398155961,0.46861495916036405,0,1,0
540,GSD56,13.91072679537275,240,161,2,3.8873268226674256,0.0,-3.0,3.0,46.304313532476975,3.837527271217567,0.0,0,0,0
541,GSD56,19.54463409495026,241,159,2,5.633907299577512,1.0,-2.0,2.23606797749979,23.813682319559714,-3.9920130057169807,0.0,0,0,0
542,GSD56,24.06222048463849,243,158,2,4.51758638968823,2.0,-1.0,2.23606797749979,29.698176653849536,1.3025748323754638,0.7524494415888279,0,1,0
543,GSD56,28.3661283403896,241,158,2,4.30390785575111,-2.0,0.0,2.0,27.881637809612872,-0.422067317684162,0.8842419063159038,0,0,0
544,GSD56,32.96253284328563,238,155,2,4.5964045028960285,-3.0,-3.0,4.242640687119285,55.38207985541068,5.983033483774279,0.0,0,1,0
545,GSD56,38.08188884265766,236,152,2,5.119355999372033,-2.0,-3.0,3.605551275463989,42.25786926214467,-2.563644840264262,0.0,1,1,1
546,GSD56,41.75289534249785,238,149,2,3.671006499840189,2.0,-3.0,3.605551275463989,58.93018073851328,4.541618620695552,0.5297804787616779,0,0,0
547,GSD56,46.48045080882415,235,146,2,4.727555466326301,-3.0,-3.0,4.242640687119285,53.84568050874079,-1.075503030263453,0.26471698178116976,1,1,0
548,GSD56,50.66861699789008,233,144,2,4.1881661890659245,-2.0,-2.0,2.8284271247461903,40.52027064442264,-3.1816812568486172,0.4910855039811628,1,1,0
549,GSD56,53.69550451800032,232,140,2,3.026887520110243,-1.0,-4.0,4.123105625617661,81.72961033188624,13.614427167733904,0.5107684928185587,1,1,0
550,GSD56,59.67549786947225,231,136,2,5.979993351471933,-1.0,-4.0,4.123105625617661,41.36899875919883,-6.7492736530807225,0.0,1,1,0
551,GSD56,65.10119470085014,232,138,2,5.425696831377891,1.0,2.0,2.23606797749979,24.727529535762056,-3.0671579597289376,0.0,1,1,0
552,GSD57,6.75837452660718,167,143,0,0.0,0.0,0.0,0.0,0.0,-24.727529535762056,-0.9047730970729654,0,1,0
553,GSD57,9.030416437003586,168,143,2,2.272041910396406,1.0,0.0,1.0,26.40796357032504,11.623008998860241,-0.9357024324338843,0,1,0
554,GSD57,13.947564097769064,173,142,2,4.917147660765478,5.0,-1.0,5.0990195135927845,62.21923601292454,7.282936147787877,-0.13802303331761578,0,1,0
555,GSD57,21.31662424408129,179,141,2,7.369060146312226,6.0,-1.0,6.082762530298219,49.52677065616525,-1.722399479004268,0.4945435347424425,0,1,0
556,GSD57,26.97507587126918,184,140,2,5.65845162718789,5.0,-1.0,5.0990195135927845,54.068001455658326,0.8025571479083152,0.8906869434170144,0,1,0
557,GSD57,30.995343242064347,188,141,2,4.0202673707951675,4.0,1.0,4.123105625617661,61.53479724611678,1.8572883596499703,0.0,0,1,0
558,GSD57,35.142419440289224,189,142,2,4.147076198224877,1.0,1.0,1.4142135623730951,20.46087645524967,-9.904308198737336,0.0,0,1,0
559,GSD58,4.624607535342738,214,168,0,0.0,0.0,0.0,0.0,0.0,-20.46087645524967,-0.12403473458920847,0,1,1
560,GSD58,10.434369738711618,217,169,2,5.80976220336888,3.0,1.0,3.1622776601683795,32.65824881783992,5.621271176796622,-0.05317280754085767,0,1,1
561,GSD58,16.84407436922322,223,169,2,6.409704630511603,6.0,0.0,6.0,56.164834536418546,3.667343048333633,0.08893193797450552,0,1,1
562,GSD58,21.160530382615185,226,170,2,4.316456013391964,3.0,1.0,3.1622776601683795,43.9565836003976,-2.8283042612143845,0.0,0,1,1
563,GSD58,24.42209908493785,228,171,2,3.2615687023226663,2.0,1.0,2.23606797749979,41.13483139399913,-0.865151852968485,0.0,0,1,0
564,GSD58,28.7394965121366,233,172,2,4.317397427198749,5.0,1.0,5.0990195135927845,70.8624063395689,6.885531259710293,0.6715279977565694,0,0,0
565,GSD58,33.88054337659909,235,170,2,5.141046864462492,2.0,-2.0,2.8284271247461903,33.00993590582927,-7.362794277444735,0.8115343414514943,0,0,0
566,GSD58,37.76833136779246,239,171,2,3.8877879911933704,4.0,1.0,4.123105625617661,63.63164300559597,7.8763829635595055,0.7477852893496848,1,1,0
567,GSD58,43.24685154665559,239,170,2,5.478520178863128,0.0,-1.0,1.0,10.951862554324087,-9.61569524823831,-0.5221538596385299,1,1,0
568,GSD58,49.272571605399214,242,166,2,6.025720058743623,3.0,-4.0,5.0,49.78658103518847,6.444826195420952,-0.6671863812853595,1,1,1
569,GSD58,54.9126335537246,240,163,2,5.640061948325389,-2.0,-3.0,3.605551275463989,38.35650716426467,-2.0265865828508396,-0.4399666466901577,0,1,0
570,GSD58,61.79436954060874,242,165,2,6.881735986884138,2.0,2.0,2.8284271247461903,24.660293246967395,-1.9902265857627803,-0.16560856833719736,0,1,0
571,GSD59,4.174321489050008,70,68,0,0.0,0.0,0.0,0.0,0.0,-24.660293246967395,-0.38638471628992427,0,1,0
572,GSD59,8.504889292988027,66,68,2,4.330567803938019,-4.0,0.0,4.0,55.419984368275,12.797394447416023,-0.6459422414661737,0,1,1
573,GSD59,13.7453947038792,65,69,2,5.240505410891172,-1.0,1.0,1.4142135623730951,16.191723333791213,-7.485587354409934,-0.0,0,1,1
574,GSD59,19.06153353475869,65,73,2,5.316138830879492,0.0,4.0,4.0,45.14554785626147,5.446401127504075,0.0,0,1,0
575,GSD59,23.81166858247977,67,76,2,4.750135047721077,2.0,3.0,3.605551275463989,45.542510761168195,0.08356876192334133,-0.43533996279243176,0,0,0
576,GSD59,29.15556719285408,65,81,2,5.3438986103743105,-2.0,5.0,5.385164807134504,60.46332686791716,2.7921218560888534,-0.5707515487700908,0,0,0
577,GSD59,33.79496650777905,65,85,2,4.639399314924972,0.0,4.0,4.0,51.730834900957696,-1.8822462509029976,0.0,0,1,0
578,GSD59,38.6041575584854,65,89,2,4.809191050706346,0.0,4.0,4.0,49.90444286149751,-0.37977115489972857,0.0,0,1,0
579,GSD59,42.63824345437316,64,93,2,4.034085895887763,-1.0,4.0,4.123105625617661,61.32401340021998,2.8307702992549744,0.7208802338081385,0,0,0
580,GSD59,48.48757583115863,65,97,2,5.849332376785469,1.0,4.0,4.123105625617661,42.29308946759016,-3.253520693773324,0.6402942096158596,0,1,0
581,GSD59,52.797122752442654,65,101,2,4.309546921284024,0.0,4.0,4.0,55.69030907047006,3.1087304182055906,0.7615890631412995,0,1,0
582,GSD59,58.07509704879261,64,104,2,5.277974296349953,-1.0,3.0,3.1622776601683795,35.9487653703273,-3.740363744059015,0.0,0,0,0
583,GSD59,63.94145873119023,60,105,2,5.866361682397624,-4.0,1.0,4.123105625617661,42.17031798079505,1.0605470557902856,0.0,0,1,0
584,GSD59,69.36839758214944,58,107,2,5.4269388509592105,-2.0,2.0,2.8284271247461903,31.27096732530457,-2.008379116629261,-0.5749709513920803,0,1,1
585,GSD59,74.1904661756336,57,111,2,4.822068593484161,-1.0,4.0,4.123105625617661,51.30294867048166,4.1542298614842155,-0.5882595334671591,0,1,0
586,GSD59,78.54633247904908,56,114,2,4.355866303415482,-1.0,3.0,3.1622776601683795,43.558880459973764,-1.7778480033778103,-0.6246950475544242,0,1,0
587,GSD59,82.71047829533208,54,115,2,4.164145816282996,-2.0,1.0,2.23606797749979,32.21887142505136,-2.723249745621236,0.027512517221599288,0,1,0
588,GSD59,87.23188599538565,50,114,2,4.521407700053572,-4.0,-1.0,4.123105625617661,54.71445044297342,4.975348499905355,0.5830450507061462,0,1,0
589,GSD59,91.70532613065106,46,113,2,4.473440135265406,-4.0,-1.0,4.123105625617661,55.301139627831944,0.13114944363141975,0.0,0,0,0
590,GSD59,95.72851627238484,44,112,2,4.023190141733778,-2.0,-1.0,2.23606797749979,33.34768527548885,-5.456728014073513,0.0,0,1,0
591,GSD59,100.56862043069368,39,114,2,4.840104158308847,-5.0,2.0,5.385164807134504,66.75680478350826,6.902562096864605,0.6861378954031286,0,0,0
592,GSD59,103.40538014309482,39,116,2,2.8367597124011326,0.0,2.0,2.0,42.30178519365245,-8.620758213305358,-0.09342200057164422,0,1,0
593,GSD59,108.43628690199296,35,117,2,5.030906758898141,-4.0,1.0,4.123105625617661,49.17330998025527,1.3658620833012232,0.33262891253337623,0,1,1
594,GSD59,113.90924932578882,30,116,2,5.472962423795863,-5.0,-1.0,5.0990195135927845,55.90046982332039,1.2291624393063878,0.0,1,1,1
595,GSD59,119.2448954869528,28,116,2,5.335646161163979,-2.0,0.0,2.0,22.490246987034432,-6.261701362332744,0.0,0,0,0
596,GSD60,5.360507331709644,226,140,0,0.0,0.0,0.0,0.0,0.0,-22.490246987034432,-0.2338736071933991,0,1,1
597,GSD60,9.913750541692176,230,139,2,4.553243209982532,4.0,-1.0,4.123105625617661,54.33189621733575,11.93257063409626,-0.6495186756545042,1,1,0
598,GSD60,13.429431278813055,232,138,2,3.5156807371208796,2.0,-1.0,2.23606797749979,38.16162179727938,-4.599471803375072,0.05047009696193594,1,1,0
599,GSD60,17.795184392249467,231,135,2,4.365753113436412,-1.0,-3.0,3.1622776601683795,43.460235766918004,1.213676960644238,0.0,1,1,0
600,GSD60,25.30298543782245,231,129,2,7.5078010455729824,0.0,-6.0,6.0,47.95012518509345,0.5980298879687193,0.0,0,1,1
601,GSD60,31.213477803138204,231,125,2,5.910492365315754,0.0,-4.0,4.0,40.60575416836336,-1.2425988501108114,-0.867440493308931,0,1,0
602,GSD60,35.74319525564168,236,125,2,4.529717452503476,5.0,0.0,5.0,66.22929645075247,5.656763926462463,-0.6503335040970081,1,1,0
603,GSD60,41.58831757760063,239,125,2,5.8451223219589465,3.0,0.0,3.0,30.79490728941228,-6.062215161557925,-0.4548248309242306,1,1,1
604,GSD60,46.65998071842445,244,123,2,5.071663140823823,5.0,-2.0,5.385164807134504,63.70886225215372,6.489775454091972,-0.47160783405148937,1,1,0
605,GSD60,50.51588212737583,245,123,2,3.8559014089513823,1.0,0.0,1.0,15.560563830992008,-12.486911182268974,-0.43040121159305106,1,1,0
606,GSD60,54.63708687940807,249,121,2,4.1212047520322415,4.0,-2.0,4.47213595499958,65.10915459069518,12.022841314853347,0.0,1,1,0
607,GSD60,58.75139699797046,252,117,2,4.114310118562386,3.0,-4.0,5.0,72.91623415709493,1.8975428058222514,0.0,0,0,0
608,GSD60,62.47782172280665,249,117,2,3.7264247248361926,-3.0,0.0,3.0,48.303672632998776,-6.604872858441568,-0.632539907847425,0,0,0
609,GSD61,5.155100155357632,156,198,0,0.0,0.0,0.0,0.0,0.0,-48.303672632998776,-0.2000638435476415,0,1,0
610,GSD61,11.365758980877454,161,199,2,6.210658825519822,5.0,1.0,5.0990195135927845,49.26066290398109,7.93163242224275,0.0,0,1,1
611,GSD61,14.984132070022778,162,199,2,3.618373089145324,1.0,0.0,1.0,16.582037982758784,-9.031303327800602,0.0,0,1,1
612,GSD61,18.988209016312094,166,201,2,4.004076946289317,4.0,2.0,4.47213595499958,67.01373647393105,12.595087249236967,-0.6055820318697175,0,1,0
613,GSD61,23.57607892055336,169,201,2,4.587869904241266,3.0,0.0,3.0,39.23389367113453,-6.055063326254168,-0.8108651165561928,0,0,0
614,GSD61,29.35445001012641,173,205,2,5.778371089573049,4.0,4.0,5.656854249492381,58.738223923002,3.3754028513438037,-0.5680255279489601,0,0,0
615,GSD61,35.18666329272619,179,208,2,5.832213282599778,6.0,3.0,6.708203932499369,69.01191990882516,1.7615432577670649,-0.7075622443498569,0,1,0
616,GSD61,40.791363267676495,182,208,2,5.604699974950307,3.0,0.0,3.0,32.11590286803816,-6.583049441663312,-0.7797961442184731,0,1,1
617,GSD61,43.15893761632459,185,208,2,2.3675743486480982,3.0,0.0,3.0,76.02717950664623,18.546947285385873,0.21675789175562593,0,1,1
618,GSD61,49.6540253877732,191,207,2,6.49508777144861,6.0,-1.0,6.082762530298219,56.19104231696845,-3.0540214216772164,0.0,0,1,1
619,GSD61,54.28138034198662,194,206,2,4.627354954213416,3.0,-1.0,3.1622776601683795,41.00326460526633,-3.2821726152373416,0.0,0,1,1
620,GSD61,58.75869493001128,194,207,2,4.477314588024662,0.0,1.0,1.0,13.400889935337622,-6.164939748427762,-0.9995787670628579,0,1,1
621,GSD62,5.559682227502465,45,167,0,0.0,0.0,0.0,0.0,0.0,-13.400889935337622,-0.9964835686829329,1,1,1
622,GSD62,11.053533086752472,44,164,2,5.493850859250006,-1.0,-3.0,3.1622776601683795,34.53618681523595,6.286334977056633,-0.029233267907461474,1,1,0
623,GSD62,15.115038852557651,42,162,2,4.06150576580518,-2.0,-2.0,2.8284271247461903,41.783918888793664,1.7844938531364798,-0.0,0,0,0
624,GSD62,19.483514258587988,42,157,2,4.368475406030337,0.0,-5.0,5.0,68.67384433156556,6.155448513147738,0.0,0,1,0
625,GSD62,24.65781063438441,37,158,2,5.174296375796423,-5.0,1.0,5.0990195135927845,59.12710610212715,-1.845031195757314,0.49368996905491025,1,1,1
626,GSD62,28.29136094898307,34,160,2,3.633550314598658,-3.0,2.0,3.605551275463989,59.537658157276496,0.11298923080818626,-0.39128826323269644,0,1,0
627,GSD62,33.6322074315329,31,155,2,5.3408464825498285,-3.0,-5.0,5.830951894845301,65.50592960007515,1.117476688816803,0.1360013002394144,0,1,1
628,GSD62,39.26250080499443,27,153,2,5.630293373461534,-4.0,-2.0,4.47213595499958,47.65793529778454,-3.169993660795258,0.7653893615202773,0,1,0
629,GSD62,45.61226189069102,32,149,2,6.349761085696592,5.0,-4.0,6.4031242374328485,60.504237728154486,2.0231158711321275,0.0,0,1,0
630,GSD62,49.64849072972285,35,149,2,4.036228839031828,3.0,0.0,3.0,44.59608391361097,-3.9413409023556287,0.0,0,1,0
631,GSD62,53.44584253891249,37,148,2,3.797351809189635,2.0,-1.0,2.23606797749979,35.330958360325944,-2.4398912765636602,-0.0982872186934322,0,1,0
632,GSD62,60.22131190047031,37,150,2,6.775469361557825,0.0,2.0,2.0,17.710950134443443,-2.6005590588090692,-0.32673955585129527,0,0,0
633,GSD62,64.32989261031855,39,150,2,4.1085807098482405,2.0,0.0,2.0,29.207166287949704,2.7980991406472575,-0.6821433790744756,0,1,0
634,GSD63,3.946293366867687,43,165,0,0.0,0.0,0.0,0.0,0.0,-29.207166287949704,-0.2932271821342603,1,1,1
635,GSD63,9.002640648284485,44,162,2,5.056347281416798,1.0,-3.0,3.1622776601683795,37.52445175342826,7.421256821369642,0.0,0,0,0
636,GSD63,15.510473898277986,43,158,2,6.507833249993501,-1.0,-4.0,4.123105625617661,38.01362573899795,0.07516695139202915,0.0,0,1,0
637,GSD63,19.718774327811285,40,159,2,4.208300429533299,-3.0,1.0,3.1622776601683795,45.08629143455535,1.6806465731206734,0.268917374571816,0,0,0
638,GSD63,24.59662501379963,36,159,2,4.877850685988346,-4.0,0.0,4.0,49.2019980622616,0.8437541230051677,-0.9988077480395243,1,1,1
639,GSD63,30.00163316918538,32,156,2,5.405008155385747,-4.0,-3.0,5.0,55.50407906435239,1.165970674033334,-0.9912928750379382,0,1,1
640,GSD63,33.78099456655295,30,154,2,3.7793613973675697,-2.0,-2.0,2.8284271247461903,44.90325471466584,-2.804924757148209,-0.7348034446274879,0,1,1
641,GSD63,38.50049106178433,28,155,2,4.7194964952313825,-2.0,1.0,2.23606797749979,28.427625443847216,-3.4909718202917905,0.0,0,1,0
642,GSD63,42.81191924266509,26,157,2,4.31142818088076,-2.0,2.0,2.8284271247461903,39.361812458651016,2.5360939707385106,0.0,0,1,0
643,GSD63,49.01128368778514,21,158,2,6.199364445120047,-5.0,1.0,5.0990195135927845,49.350408985294415,1.6112291211571086,-0.8802705561899392,0,0,0
644,GSD64,5.977962729468685,120,100,0,0.0,0.0,0.0,0.0,0.0,-49.350408985294415,-0.8737040119167364,0,0,0
645,GSD64,11.646093719244709,122,96,2,5.6681309897760235,2.0,-4.0,4.47213595499958,47.33979468434582,8.351923194741914,-0.8635397189774283,0,1,0
646,GSD64,16.09169858030486,121,92,2,4.445604861060152,-1.0,-4.0,4.123105625617661,55.647396758978914,1.8687225550342692,-0.8291504739091706,0,0,0
647,GSD64,20.86391088886675,123,89,2,4.77221230856189,2.0,-3.0,3.605551275463989,45.33182149916366,-2.161591855690901,-0.46463592987875263,0,1,1
648,GSD64,25.224196531918015,122,86,2,4.360285643051263,-1.0,-3.0,3.1622776601683795,43.51473163517973,-0.41673642800895916,0.0,0,1,0
649,GSD64,29.60081602845759,120,82,2,4.3766194965395755,-2.0,-4.0,4.47213595499958,61.30945527984134,4.065860342378681,0.0,0,1,0
650,GSD64,34.439386405740024,120,80,2,4.8385703772824336,0.0,-2.0,2.0,24.80071398018966,-7.5453570895783235,-0.3302840041252075,1,1,1
651,GSD64,37.21064329576773,121,78,2,2.7712568900277077,1.0,-2.0,2.23606797749979,48.41271811818427,8.520323115104112,-0.34152226866386004,1,1,1
652,GSD64,42.427194716691545,118,80,2,5.216551420923814,-3.0,2.0,3.605551275463989,41.4705154942244,-1.3308030658174663,0.0,1,1,1
653,GSD64,47.95174510703629,118,79,2,5.524550390344743,0.0,-1.0,1.0,10.86061231423683,-5.540704856902835,0.0,1,1,1
654,GSD65,5.000961242386978,150,169,0,0.0,0.0,0.0,0.0,0.0,-10.86061231423683,0.869298389985674,0,0,0
655,GSD65,9.350141890049905,147,171,2,4.3491806476629264,-3.0,2.0,3.605551275463989,49.74111080993796,11.436892334345048,0.7771683387821411,0,1,1
656,GSD65,14.014767039657745,144,171,2,4.66462514960784,-3.0,0.0,3.0,38.588309719835216,-2.3909319039366688,0.0,0,0,0
657,GSD65,18.92388155586142,142,169,2,4.909114516203676,-2.0,-2.0,2.8284271247461903,34.56949861825762,-0.8186427691414766,0.0,0,1,1
658,GSD65,24.289794099736746,143,164,2,5.365912543875325,1.0,-5.0,5.0990195135927845,57.015683411532606,4.183106714792651,-0.4330744299175203,0,1,1
659,GSD65,27.128990045890117,142,164,2,2.839195946153371,-1.0,0.0,1.0,21.132743614011506,-12.638416114300389,-0.34998394194976556,0,1,1
660,GSD65,31.97826217197666,139,163,2,4.849272126086543,-3.0,-1.0,3.1622776601683795,39.12683278577396,3.7106783665457104,0.0,1,1,1
661,GSD65,36.49074144875878,135,162,2,4.512479276782123,-4.0,-1.0,4.123105625617661,54.82270883988909,3.4783264567827445,0.0,1,1,1
662,GSD65,40.78968578486362,134,163,2,4.298944336104839,-1.0,1.0,1.4142135623730951,19.738058255313124,-8.16122467321018,0.9984310124137467,0,0,0
663,GSD65,45.71372117577008,131,166,2,4.924035390906461,-3.0,3.0,4.242640687119285,51.697118525440914,6.4904205053336295,0.9580977087501017,0,0,0
664,GSD65,51.49566907016219,130,170,2,5.781947894392104,-1.0,4.0,4.123105625617661,42.78598528655005,-1.5411991601539243,0.0,0,0,0
665,GSD65,55.26530465851401,131,173,2,3.769635588351825,1.0,3.0,3.1622776601683795,50.332891645120576,2.0020254429607114,0.0,1,1,1
666,GSD65,59.685242213993725,131,175,2,4.419937555479713,0.0,2.0,2.0,27.149704830383275,-5.245138992064593,-0.9720822085732868,1,1,1
667,GSD65,66.07086717357001,128,181,2,6.385624959576283,-3.0,6.0,6.708203932499369,63.0309857684892,5.61907114264456,-0.636004444923397,0,1,1
668,GSD65,72.49031822364027,127,186,2,6.419451050070265,-1.0,5.0,5.0990195135927845,47.65846307251122,-2.3946787001062533,-0.7370956356740077,0,1,1
669,GSD65,76.97278440689192,131,187,2,4.4824661832516455,4.0,1.0,4.123105625617661,55.18978335216397,1.6801733625549464,0.0,0,1,0
670,GSD65,83.7597892680725,132,186,2,6.787004861180577,1.0,-1.0,1.4142135623730951,12.502247379800144,-6.2895985556931615,0.0,0,1,0
671,GSD66,4.107515836912349,161,62,0,0.0,0.0,0.0,0.0,0.0,-12.502247379800144,0.9990322992470303,0,0,0
672,GSD66,6.845345632403453,159,62,2,2.7378297954911046,-2.0,0.0,2.0,43.83033605581559,16.009152989714405,0.4926679213483412,1,1,0
673,GSD66,11.578331791955748,155,65,2,4.732986159552294,-4.0,3.0,5.0,63.38493075762085,4.131555437224219,0.8238776148223326,0,1,0
674,GSD66,15.936983364512738,155,69,2,4.35865157255699,0.0,4.0,4.0,55.06290099238299,-1.9093129209123185,0.0,0,1,0
675,GSD66,20.83180292378706,153,71,2,4.894819559274321,-2.0,2.0,2.8284271247461903,34.67045627110533,-4.166127979659568,0.0,1,1,1
676,GSD66,25.894339873977405,151,76,2,5.062536950190346,-2.0,5.0,5.385164807134504,63.823709655278996,5.758625304073591,0.19611613513818404,0,1,1
677,GSD66,32.014788559958255,146,77,2,6.1204486859808505,-5.0,1.0,5.0990195135927845,49.986722626453584,-2.2607798445430354,0.23846403392362714,0,0,0
678,GSD66,35.61640420230372,143,76,2,3.6016156423454646,-3.0,-1.0,3.1622776601683795,52.68098499442917,0.7480704871164459,0.0,0,0,0
679,GSD66,41.06514752095728,137,77,2,5.4487433186535625,-6.0,1.0,6.082762530298219,66.98163787023091,2.6245781897715776,0.0,1,1,1
680,GSD66,47.18061080600021,133,79,2,6.115463285042928,-4.0,2.0,4.47213595499958,43.876995869838055,-3.778068957899184,-0.6071978541181292,0,1,0
681,GSD66,52.52960862263566,129,78,2,5.348997816635453,-4.0,-1.0,4.123105625617661,46.249100489008406,0.443467112996957,-0.7956784813078012,1,1,1
682,GSD66,55.88033737654125,125,80,2,3.3507287539055852,-4.0,2.0,4.47213595499958,80.08053680478118,10.096739784245171,0.0,0,0,0
683,GSD66,59.55729792101373,123,79,2,3.676960544472479,-2.0,-1.0,2.23606797749979,36.4877667375774,-11.855653477907493,0.0,0,1,0
684,GSD66,64.26620580832343,120,76,2,4.7089078873097066,-3.0,-3.0,4.242640687119285,54.05891287726833,3.7314694957283763,0.18514836986616265,1,1,1
685,GSD66,69.0281819990621,120,73,2,4.761976190738665,0.0,-3.0,3.0,37.79943300642142,-3.414439556096307,0.8788534316656944,0,1,0
686,GSD66,74.2923463665007,121,69,2,5.264164367438596,1.0,-4.0,4.123105625617661,46.99441739837454,1.7467130108680777,0.8907618697082329,0,0,0
687,GSD66,78.98154484325491,120,65,2,4.689198476754214,-1.0,-4.0,4.123105625617661,52.75663607830402,1.2288280627264034,0.8021960679257856,0,1,0
688,GSD66,82.66602702308944,122,65,2,3.684482179834532,2.0,0.0,2.0,32.56902710963556,-5.479089864827374,0.7284652748017988,0,0,0
689,GSD66,88.50684757205288,122,64,2,5.8408205489634355,0.0,-1.0,1.0,10.272529261431965,-3.817357109552105,0.9932651595238582,0,0,0
690,GSD67,4.487206329472036,295,198,0,0.0,0.0,0.0,0.0,0.0,-10.272529261431965,0.0,0,1,0
691,GSD67,8.72101980662941,296,194,2,4.2338134771573745,1.0,-4.0,4.123105625617661,58.4310902858095,13.801054439705911,0.0,0,0,0
692,GSD67,13.584488922774588,296,191,2,4.863469116145177,0.0,-3.0,3.0,37.010618490915675,-4.404360608312418,-0.9527960216903574,0,1,0
693,GSD67,18.531141418986003,295,189,2,4.946652496211415,-1.0,-2.0,2.23606797749979,27.122196020994426,-1.999012964321767,-0.3173719057992268,0,0,0
694,GSD67,22.637866596748715,294,185,2,4.106725177762712,-1.0,-4.0,4.123105625617661,60.23932131534362,8.064120159214294,-0.28794434075850944,0,1,0
695,GSD67,26.64602689862857,295,182,2,4.008160301879855,1.0,-3.0,3.1622776601683795,47.337592640971714,-3.2188654401673764,-0.5529509711736555,0,1,0
696,GSD67,31.9505809399992,295,176,2,5.304554041370629,0.0,-6.0,6.0,67.86621404784117,3.869999484738046,0.0,0,0,0
697,GSD67,38.06002129628119,297,172,2,6.1094403562819934,2.0,-4.0,4.47213595499958,43.92025155365795,-3.9195018033952875,0.0,0,1,1
698,GSD67,44.0911576601577,302,172,2,6.031136363876506,5.0,0.0,5.0,49.74186984012667,0.9652605968814277,-0.4931299477121542,0,1,0
699,GSD67,48.90045419906264,305,173,2,4.809296538904938,3.0,1.0,3.1622776601683795,39.452060831604534,-2.1395663430779197,-0.9830436063645968,0,1,0
700,GSD67,51.82917350745797,305,172,2,2.928719308395337,0.0,-1.0,1.0,20.486770387317986,-6.47562584434824,-0.0,0,1,0
701,GSD68,5.662030988504834,127,124,0,0.0,0.0,0.0,0.0,0.0,-20.486770387317986,0.0,0,1,0
702,GSD68,9.029164967701703,125,120,2,3.3671339791968693,-2.0,-4.0,4.47213595499958,79.69037138343292,23.66712221010009,-0.9772802964783559,0,1,0
703,GSD68,15.142625172664948,125,116,2,6.1134602049632445,0.0,-4.0,4.0,39.2576367480326,-6.613723371025592,-0.6768468438652177,0,1,0
704,GSD68,19.71415720289648,125,112,2,4.571532030231532,0.0,-4.0,4.0,52.49881186719911,2.8964415061740008,-0.0,1,1,1
705,GSD68,24.320989779105524,124,108,2,4.606832576209044,-1.0,-4.0,4.123105625617661,53.69987587884809,0.2607136230327986,0.0,0,1,0
706,GSD68,29.322096526825213,122,105,2,5.001106747719689,-2.0,-3.0,3.605551275463989,43.25704037940779,-2.088104898821012,0.7178349014848602,0,1,0
707,GSD68,35.14199240198237,121,103,2,5.819895875157158,-1.0,-2.0,2.23606797749979,23.05265962277452,-3.4716051953571556,0.841119698797989,0,1,0
708,GSD69,4.476434904578798,40,140,0,0.0,0.0,0.0,0.0,0.0,-23.05265962277452,0.900310014939496,0,1,0
709,GSD69,8.7615463558331,42,138,2,4.285111451254303,2.0,-2.0,2.8284271247461903,39.60355043626615,9.242128445614576,0.0,0,0,0
710,GSD69,13.340811007994676,45,136,2,4.579264652161575,3.0,-2.0,3.605551275463989,47.24188116660226,1.6680256133985514,0.0,0,1,1
711,GSD69,19.24026500073935,47,135,2,5.899453992744673,2.0,-1.0,2.23606797749979,22.74177895360934,-4.152944025518953,-0.8656341597481414,0,0,0
712,GSD69,22.40095294901465,50,136,2,3.1606879482752994,3.0,1.0,3.1622776601683795,60.030177833163464,11.797557838603263,-0.6819404831379243,1,1,1
713,GSD69,29.05182551990641,54,137,2,6.65087257089176,4.0,1.0,4.123105625617661,37.19607238000196,-3.4332495788744106,-0.5329535245351553,1,1,1
714,GSD69,34.56352684113472,54,134,2,5.511701321228308,0.0,-3.0,3.0,32.65779285004619,-0.8233899599161133,-0.41752222454987253,0,1,0
715,GSD69,41.807470811964784,56,132,2,7.243943970830067,2.0,-2.0,2.8284271247461903,23.42724186826161,-1.2742438399515774,-0.32263312553178336,0,0,0
716,GSD70,4.144461491606055,232,128,0,0.0,0.0,0.0,0.0,0.0,-23.42724186826161,0.0,1,1,1
717,GSD70,9.571927767871417,231,132,2,5.427466276265362,-1.0,4.0,4.123105625617661,45.58044673974209,8.398107776195337,0.0,1,1,0
718,GSD70,15.088715669285188,232,137,2,5.516787901413771,1.0,5.0,5.0990195135927845,55.45639533054451,1.7901628207007094,0.9749812922424791,1,1,0
