ID,time,GG,GSD,TG,TS,AP,RS,PS,duration,distance,speed,acc,cos,mode,TYPE
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 19:19,0,1,0,0,0,0,0,27,1.168272489,2.596161087,0.038593735,-0.808348667,0,Static
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 16:26,1,0,0,0,0,0,0,52,55.67969098,64.24579728,0.063256773,-0.886702398,1,GG
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 8:45,0,1,0,0,0,0,0,11,1.384267145,7.550548061,0.126315891,1,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 20:27,0,1,0,0,0,0,0,14,4.58159822,19.63542094,0.352656808,0.915941597,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 15:22,1,0,0,0,0,0,0,17,18.49337069,65.27072008,0.384653491,-0.996433629,1,GG
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 16:46,1,0,1,0,0,0,0,12,13.65591928,68.27959638,0.403885683,-0.97164515,1,GG
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 12:45,1,1,0,0,0,0,0,40,47.87934034,71.81901051,0.407738782,-0.998207544,1,GG
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 21:13,1,1,0,0,0,0,0,21,4.167770254,11.90791501,0.567043572,0.972346293,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 8:07,0,1,0,0,0,0,0,13,10.69186713,49.34707907,0.597781398,-0.982281357,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 23:19,0,1,0,0,0,0,0,26,7.980851894,18.41735052,0.708359635,-0.474520706,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 8:23,0,0,1,0,0,0,0,10,6.160862073,36.96517244,0.768918648,0.874882409,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 7:34,0,1,0,0,0,0,0,15,3.464259302,13.85703721,0.923802481,0.22350429,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 17:12,1,0,0,0,0,0,0,7,8.534231685,73.1505573,0.966532006,-0.939929968,1,GG
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 18:33,0,1,0,0,0,0,0,13,7.080303838,32.67832541,1.018382524,-0.36688134,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 17:33,1,1,0,0,0,0,0,9,6.499176655,43.32784437,1.226775358,-0.99262371,1,GG
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 7:54,0,1,0,0,0,0,0,20,13.8586403,41.57592089,1.385944184,-0.996269141,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 14:29,1,0,1,0,0,1,0,30,35.60723146,71.21446293,1.513576024,-0.977085411,1,GG
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 17:43,1,1,0,0,0,0,0,10,9.767339733,58.6040384,1.527619403,-0.994025235,1,GG
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 9:41,0,1,0,1,0,0,0,18,8.951999608,29.83999869,1.657777705,-0.909093765,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 19:35,0,1,0,0,0,0,0,11,8.169559951,44.5612361,1.663986155,-0.656680896,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 23:27,0,1,0,0,0,0,0,8,4.805266494,36.0394987,2.202768523,-1,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 9:53,0,0,0,1,0,1,0,12,11.37656661,56.88283306,2.253569531,-0.812814532,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 14:34,1,1,1,0,0,0,0,5,6.920461259,83.04553511,2.366214436,-0.993197548,1,GG
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 20:05,1,1,0,0,0,0,0,12,12.3600594,61.80029702,2.374264958,-0.998537375,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 21:35,1,0,0,0,0,0,0,15,14.40174669,57.60698676,3.454208174,-0.0392694,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 11:50,1,0,0,0,0,0,0,6,6.354165559,63.54165559,3.531359492,-0.983188854,1,GG
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 13:36,1,1,1,0,0,0,0,7,6.487031514,55.60312726,3.727813173,-0.992833296,1,GG
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 19:24,0,1,0,0,0,0,0,5,2.1881157,26.2573884,4.732245463,-0.998165188,2,GSD
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 11:33,1,0,1,0,0,0,0,9,7.789052123,51.92701416,5.086915197,-0.974146641,1,GG
60a6b7a38ed2977766ed6f63b62fd8058cfc7710,2021/7/13 14:49,1,1,1,0,0,0,0,4,5.680357624,85.20536436,7.604951948,-0.947770539,1,GG
5a46840d72d847b62a772d18f1a9ecf1314fb4fe,2021/7/13 19:48,1,0,1,0,0,1,1,8,2.143270519,16.07452889,-33.63823186,-0.985280574,3,TG
5a46840d72d847b62a772d18f1a9ecf1314fb4fe,2021/7/13 20:22,0,1,1,0,0,0,0,11,17.5062744,95.48876946,-8.22844544,-0.93647369,3,TG
5a46840d72d847b62a772d18f1a9ecf1314fb4fe,2021/7/13 19:21,0,0,1,0,0,0,0,16,39.10572602,146.6464726,-2.760662688,-0.864022694,3,TG
5a46840d72d847b62a772d18f1a9ecf1314fb4fe,2021/7/13 17:27,0,0,1,0,0,0,0,98,311.6678901,190.8170756,0,1,3,TG
5a46840d72d847b62a772d18f1a9ecf1314fb4fe,2021/7/13 19:05,0,0,1,0,0,0,0,98,311.6678901,190.8170756,0,-0.011045894,3,TG
5a46840d72d847b62a772d18f1a9ecf1314fb4fe,2021/7/13 19:40,1,1,1,0,0,0,0,8,38.02405117,285.1803838,2.0864571,-0.987722783,3,TG
5a46840d72d847b62a772d18f1a9ecf1314fb4fe,2021/7/13 20:11,1,0,1,0,0,0,0,23,71.30063991,186.0016693,7.38813654,-0.998980623,3,TG
5a46840d72d847b62a772d18f1a9ecf1314fb4fe,2021/7/13 19:32,0,1,1,0,0,0,0,11,49.22293328,268.488727,11.07656858,-0.888071799,3,TG
5a46840d72d847b62a772d18f1a9ecf1314fb4fe,2021/7/13 20:28,1,0,1,0,0,0,1,6,26.93774791,269.3774791,28.98145161,-1,3,TG
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 22:53,0,0,1,1,0,0,0,6,1.184771407,11.84771407,-7.26860658,-0.600399801,2,GSD
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 20:36,0,0,1,1,0,1,0,12,5.519348773,27.59674387,-6.664540253,-0.971920755,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 21:42,0,0,1,1,0,1,1,14,1.938543511,8.308043619,-6.584554834,0.982339747,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 21:13,0,1,1,1,0,0,0,19,17.48926107,55.22924548,-2.73451228,-0.998053222,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 19:57,0,0,1,1,0,0,0,15,24.15482734,96.61930936,-1.409169069,-0.783130445,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 19:19,0,0,1,1,0,0,0,16,8.486229283,31.82335981,-1.39044187,-0.987926103,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 20:54,0,0,1,1,0,0,0,10,17.86416314,107.1849788,-0.6137586,-0.958495275,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 21:57,0,0,1,1,0,1,1,15,0.330236969,1.320947878,-0.465806383,0.954145358,0,Static
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 20:24,0,0,1,1,0,0,0,10,17.92853782,107.5712269,-0.22070732,-0.957287128,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 20:14,0,0,1,1,0,0,0,14,25.61493669,109.7783001,-0.219400693,-0.984700427,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 18:47,0,1,1,1,0,0,0,16,14.41878126,54.07042973,0,1,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 19:03,0,0,1,1,0,1,1,16,14.41878126,54.07042973,0,-0.682718799,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 22:06,0,0,1,1,0,1,1,9,0.20349393,1.356626203,0.003964258,-0.626111844,0,Static
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 22:12,0,0,1,1,0,1,1,6,0.145830569,1.458305691,0.016946581,-0.424769906,0,Static
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 19:33,0,0,1,1,0,0,0,10,18.48747667,110.92486,0.08112735,-0.996671834,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 23:06,0,1,0,0,0,0,0,13,4.250636401,19.61832185,0.59773906,-1,2,GSD
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 19:42,0,1,1,1,0,0,0,9,17.6635268,117.7568454,0.759109489,-0.911598968,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 22:47,1,0,1,0,0,1,0,35,32.35128957,55.45935355,1.542887082,-0.945506511,2,GSD
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 21:28,0,0,1,1,0,0,0,15,25.12295283,100.4918113,3.017504388,-0.43372611,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 20:00,1,1,1,1,0,0,0,3,5.64249549,112.8499098,5.410200147,-0.909917063,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 20:44,0,0,1,1,0,1,0,8,15.10967531,113.3225648,10.71572762,-0.999587851,4,TS
5a1d8e57801aa8a045617f1fe14662623006b9d9,2021/7/13 19:23,1,1,1,1,0,0,0,4,7.340905766,110.1135865,19.57255667,-0.94366187,4,TS
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 2:29,0,1,0,0,0,0,0,13,2.587618049,11.94285253,-7.234154482,1,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 3:26,1,0,1,0,0,0,0,9,9.05066588,60.33777253,-4.875236674,-0.974208672,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 0:16,1,1,1,1,0,0,0,11,14.36997779,78.38169706,-2.260001358,-0.792882327,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 6:25,1,1,0,0,0,0,1,10,14.34454301,86.06725807,-1.057721696,-0.999871437,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 1:26,1,0,1,0,0,0,0,30,48.61556003,97.23112006,-0.890019851,-0.972411346,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 3:06,1,0,0,0,0,0,0,30,0,0,-0.739319442,1,0,Static
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 0:44,1,1,1,0,0,0,0,17,25.22498671,89.02936487,-0.661297055,-0.978032393,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 1:45,1,0,0,0,0,0,0,9,17.42149375,116.1432916,-0.597054,-0.998850721,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 2:16,1,0,0,0,0,0,0,31,54.75987809,105.9868608,-0.3276268,0.406249965,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 7:08,1,0,0,0,0,0,0,31,53.17263901,102.9147852,-0.016023532,-1,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/12 23:56,1,0,0,0,0,0,0,9,15.4862568,103.241712,0,1,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 0:05,1,0,0,0,0,0,0,9,15.4862568,103.241712,0,-0.845456766,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 6:08,0,0,0,1,0,0,0,162,185.1149438,68.56109031,0.050761221,-0.768963665,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 6:37,1,1,0,0,0,0,0,12,20.68230294,103.4115147,1.445354719,-0.950407673,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 2:36,1,0,0,0,0,0,0,7,2.587618049,22.17958327,1.462390106,1,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 0:27,1,0,0,0,0,0,0,11,18.3830927,100.2714148,1.98997434,-0.698573613,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 1:36,1,0,0,1,0,0,0,10,20.25279627,121.5167776,2.428565754,-0.981568755,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 0:56,0,0,1,0,0,0,0,12,24.78634312,123.9317156,2.908529228,-0.99998764,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 6:15,1,1,0,0,0,0,0,7,11.27518875,96.64447503,4.011912103,-0.149338742,1,GG
59f7267a3da7cc56dd42ab965ee4ce9c4ffbfbd6,2021/7/13 3:17,1,0,1,0,0,0,0,11,19.10606547,104.2149026,9.474082055,-0.587325903,1,GG
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 3:53,0,1,0,1,0,0,0,10,5.357079959,32.14247975,-1.214382588,-0.074821621,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 9:35,0,1,0,0,0,0,0,24,4.018861957,10.04715489,-1.056502423,-0.989199128,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 1:43,0,0,0,1,0,0,0,8,2.151712883,16.13784663,-1.052511235,-0.904149194,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 7:46,1,0,0,0,0,0,0,13,0.031202625,0.144012113,-0.994569007,0.051192415,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 1:24,0,1,0,0,0,0,0,21,7.597771267,21.70791791,-0.698031777,-0.774138911,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 10:16,0,1,0,0,0,0,0,22,6.901805728,18.82310653,-0.606007059,-0.238386647,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 4:18,0,1,0,0,0,0,0,25,7.298522776,17.51645466,-0.585041004,-0.631067237,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 10:33,0,1,0,0,0,0,0,17,3.712812656,13.10404467,-0.336415404,0.311941473,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 6:15,1,0,1,0,0,0,0,109,27.08731404,14.91044809,-0.325078719,-0.956893115,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 8:52,0,1,0,0,0,0,1,55,17.69389362,19.3024294,-0.307863658,-0.562138984,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 2:06,1,0,0,0,0,0,0,23,5.314419251,13.86370239,-0.098875837,-0.999596423,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 12:13,0,1,0,0,0,0,0,75,26.55696263,21.2455701,-0.096377477,-0.894728492,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 15:51,0,1,0,0,0,0,0,127,35.57189644,16.80562037,-0.095377938,-1,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 12:58,1,0,1,0,0,0,0,45,12.73105737,16.97474317,-0.094907265,-0.908163074,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 3:35,0,1,0,1,0,0,0,41,17.40967073,25.47756692,-0.05542273,0.077170705,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 7:33,1,0,0,0,0,0,0,78,16.99543196,13.0734092,-0.023551781,-0.99512693,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/12 23:57,0,1,0,0,0,0,1,58,20.31142937,21.01182349,0,1,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 0:55,0,0,0,0,0,1,0,58,20.31142937,21.01182349,0,-0.936922398,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 13:37,0,1,0,0,0,0,0,39,11.53978004,17.75350775,0.019968323,-0.756548784,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 2:54,0,1,0,0,0,0,0,25,11.56245786,27.74989886,0.027059325,-0.191504171,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 10:58,0,1,0,0,0,0,0,17,8.067599591,28.47388091,0.128393152,-0.659759016,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 1:35,0,0,0,1,0,0,0,11,4.50228836,24.55793651,0.2590926,-0.810063711,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 2:29,0,0,0,1,0,1,0,23,10.3781427,27.07341574,0.574335363,-0.569043618,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 9:54,0,1,0,0,0,0,0,15,8.038815454,32.15526182,0.615352215,-0.963198187,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 9:11,0,1,0,0,0,0,0,19,11.21101746,35.40321304,0.847409665,-0.992747078,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 13:44,0,1,0,0,0,0,0,7,3.373838817,28.91861844,1.595015813,-0.955010004,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 10:41,1,0,0,0,0,0,0,8,3.505492976,26.29119732,1.648394081,-0.921042351,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 1:03,0,1,0,0,0,0,0,8,4.848878031,36.36658523,1.919345217,-0.652293531,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 3:43,0,1,0,0,0,0,0,8,5.904840751,44.28630563,2.351092339,0.623489334,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 9:39,0,1,0,0,0,0,0,4,1.528331906,22.92497859,3.219455925,-0.999635747,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 7:57,0,1,0,0,0,0,0,11,6.643070605,36.23493057,3.280992587,-0.994843667,2,GSD
594218cc1c36895a13549ababdba2bfbaeb3628e,2021/7/13 4:26,0,1,0,0,0,0,0,8,6.712537135,50.34402851,4.103446731,-0.047186278,2,GSD
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 5:32,0,1,1,1,0,1,1,7,1.351076785,11.58065816,-10.96022842,-0.655686864,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 4:25,0,0,1,1,0,1,1,12,3.769549323,18.84774662,-5.455826827,-0.937647941,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 6:21,0,0,1,1,0,1,1,26,4.216802532,9.731082765,-3.889583132,-0.983383545,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 12:02,0,0,1,1,0,0,0,4,0.680141024,10.20211537,-2.474459512,-0.83328304,0,Static
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 0:36,0,0,0,1,0,0,0,28,7.528689771,16.13290665,-1.670558708,-0.06821788,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 5:25,0,1,1,1,0,0,0,19,27.96238141,88.30225708,-1.140752748,-0.729919795,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 4:37,0,0,1,1,0,0,1,12,2.138103861,10.69051931,-0.679768942,-0.952234758,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 12:15,0,1,1,1,0,0,0,13,0.39751083,1.83466537,-0.64365,0.629640547,0,Static
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 19:26,1,1,1,0,0,0,0,6,0.462873682,4.628736819,-0.154291227,1,0,Static
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 4:11,0,1,0,1,0,0,0,207,267.1482754,77.43428271,-0.128702441,-0.909251632,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 12:22,0,1,1,1,0,0,0,7,0.159338998,1.365762843,-0.066986075,-0.613420558,0,Static
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 6:58,0,0,1,1,0,0,0,37,4.624591277,7.499337207,-0.060317448,-0.965337151,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 21:21,1,1,1,0,0,0,0,115,0,0,-0.040249885,1,0,Static
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 19:15,1,1,1,0,0,0,0,408,0,0,-0.013613932,1,0,Static
592575b234886d45869e0b6ebc4201479e77c493,2021/7/12 23:54,0,0,0,1,0,0,0,14,14.67866178,62.90855047,0,1,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 0:08,0,1,0,1,0,0,0,14,14.67866178,62.90855047,0,-0.944721976,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 23:01,1,1,1,0,0,0,0,50,0.462873682,0.555448418,0,-1,0,Static
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 22:11,0,1,1,1,0,0,0,50,0.462873682,0.555448418,0.011108968,1,0,Static
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 11:58,0,0,1,0,0,1,0,300,100.4997671,20.09995342,0.042002054,-0.818962473,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 12:27,1,1,1,0,0,0,0,5,0.462873682,5.554484183,0.837744268,1,0,Static
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 19:20,0,1,1,1,0,0,0,5,0.462873682,5.554484183,1.110896837,1,0,Static
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 5:55,0,0,1,1,0,0,0,10,18.47670736,110.8602442,1.710091348,-0.99995169,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 5:06,1,1,1,1,0,1,0,29,53.15533698,109.9765593,3.423656551,-0.679491516,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 4:13,0,0,0,1,0,0,0,2,2.810588951,84.31766854,3.441692915,-0.999864839,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 5:45,0,0,1,1,0,0,0,13,20.31452166,93.75933072,6.321436351,-0.998514548,4,TS
592575b234886d45869e0b6ebc4201479e77c493,2021/7/13 0:44,0,1,0,1,0,0,0,8,13.87675842,104.0756881,10.99284768,-0.473026843,4,TS
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 12:56,1,0,0,0,0,0,0,8,2.037128537,15.27846403,-8.201815716,-0.887064907,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 13:34,1,1,0,0,0,0,0,8,5.055628032,37.91721024,-6.889949305,-0.999640199,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 11:46,1,0,0,0,0,0,0,13,12.92541075,59.65574192,-5.281825437,-0.98826442,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 12:17,1,1,0,0,0,0,0,14,7.182869311,30.78372562,-4.864745257,-0.97404979,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 10:54,1,0,0,0,0,0,0,5,6.715187656,80.58225187,-3.126479182,-0.999142022,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 12:37,1,0,0,0,0,0,0,12,12.97475105,64.87375524,-2.10203497,-0.994513663,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 13:41,1,1,0,0,0,0,0,7,3.806399306,32.62627976,-0.755847211,-1,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 13:26,1,0,0,0,0,0,0,14,21.70858776,93.03680468,-0.058329854,-0.93226713,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 10:00,1,1,0,0,0,0,0,12,0,0,0,1,0,Static
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 10:12,1,1,0,0,0,0,0,12,0,0,0,1,0,Static
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 13:12,1,0,0,0,0,0,0,10,15.64223711,93.85342264,0.431169786,-0.991191562,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 11:25,1,1,0,0,0,0,0,31,51.07637487,98.85749976,0.589524125,-0.990070106,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 11:58,1,0,0,0,0,0,1,12,14.55900393,72.79501964,1.09493981,-0.882334741,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 12:48,1,1,0,0,0,0,0,11,14.83038146,80.89298976,1.456294047,-0.905603287,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 10:21,1,1,0,0,0,0,0,9,2.365212786,15.76808524,1.752009471,0.9730263,2,GSD
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 10:49,1,1,0,0,0,0,0,16,25.65723941,96.21464778,2.243619951,-0.991455786,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 11:33,1,1,0,0,0,0,0,8,17.10926302,128.3194726,3.682746605,-0.823691627,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 10:33,1,0,0,0,0,0,0,12,12.06334571,60.31672857,3.712386944,-0.995411964,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 12:03,1,1,0,0,0,0,0,5,8.240846601,98.89015922,5.219027916,-0.935461547,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 12:25,1,1,0,0,0,0,0,8,12.01308998,90.09817488,7.414306158,-0.998763575,1,GG
58c8581d6c4ecde22f01c465f4dfd314b7430297,2021/7/13 13:02,1,0,0,0,0,0,0,6,8.954172478,89.54172478,12.37721013,-0.999966437,1,GG
5858b35c21bd84011adb0e9cce3f72194384bb3b,2021/7/13 8:13,0,0,1,1,0,1,1,6,4.841975291,48.41975291,-16.42123958,0.953162217,3,TG
5858b35c21bd84011adb0e9cce3f72194384bb3b,2021/7/13 8:07,0,0,1,1,0,1,0,16,39.18591744,146.9471904,-5.877989863,-0.824750975,3,TG
5858b35c21bd84011adb0e9cce3f72194384bb3b,2021/7/13 7:43,0,0,1,1,0,0,0,31,83.5135689,161.6391656,-4.941381884,-0.99978847,3,TG
5858b35c21bd84011adb0e9cce3f72194384bb3b,2021/7/13 8:24,0,0,1,1,0,1,1,11,0.055801398,0.304371264,-4.374125604,-0.667910172,0,Static
5858b35c21bd84011adb0e9cce3f72194384bb3b,2021/7/13 14:55,0,0,1,1,0,0,0,11,0.036694326,0.200150868,-0.12124937,-0.937748761,0,Static
5858b35c21bd84011adb0e9cce3f72194384bb3b,2021/7/13 14:34,0,0,1,1,0,0,1,363,2.411224526,0.398549508,-0.030056424,-0.693081886,0,Static
